id,"machine_name","variable_name","datetime_from","datetime_to",value
16750,"4x2 brick mould","PRODUCTION","2018-01-07 11:10:00","2018-01-07 11:15:00",2794
16751,"4x2 brick mould","SCRAP","2018-01-07 11:10:00","2018-01-07 11:15:00",46
16752,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:10:00","2018-01-07 11:15:00",79
16753,"2x2 brick mould","PRODUCTION","2018-01-07 11:10:00","2018-01-07 11:15:00",2032
16754,"2x2 brick mould","SCRAP","2018-01-07 11:10:00","2018-01-07 11:15:00",109
16755,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:10:00","2018-01-07 11:15:00",79
16756,"3x2 brick mould","PRODUCTION","2018-01-07 11:10:00","2018-01-07 11:15:00",0
16757,"3x2 brick mould","SCRAP","2018-01-07 11:10:00","2018-01-07 11:15:00",0
16758,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:10:00","2018-01-07 11:15:00",83
16759,"4x2 brick mould","PRODUCTION","2018-01-07 11:15:00","2018-01-07 11:20:00",2093
16760,"4x2 brick mould","SCRAP","2018-01-07 11:15:00","2018-01-07 11:20:00",137
16761,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:15:00","2018-01-07 11:20:00",91
16762,"2x2 brick mould","PRODUCTION","2018-01-07 11:15:00","2018-01-07 11:20:00",3017
16763,"2x2 brick mould","SCRAP","2018-01-07 11:15:00","2018-01-07 11:20:00",101
16764,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:15:00","2018-01-07 11:20:00",77
16765,"3x2 brick mould","PRODUCTION","2018-01-07 11:15:00","2018-01-07 11:20:00",2864
16766,"3x2 brick mould","SCRAP","2018-01-07 11:15:00","2018-01-07 11:20:00",40
16767,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:15:00","2018-01-07 11:20:00",81
16768,"4x2 brick mould","PRODUCTION","2018-01-07 11:20:00","2018-01-07 11:25:00",2164
16769,"4x2 brick mould","SCRAP","2018-01-07 11:20:00","2018-01-07 11:25:00",82
16770,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:20:00","2018-01-07 11:25:00",78
16771,"2x2 brick mould","PRODUCTION","2018-01-07 11:20:00","2018-01-07 11:25:00",0
16772,"2x2 brick mould","SCRAP","2018-01-07 11:20:00","2018-01-07 11:25:00",0
16773,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:20:00","2018-01-07 11:25:00",93
16774,"3x2 brick mould","PRODUCTION","2018-01-07 11:20:00","2018-01-07 11:25:00",0
16775,"3x2 brick mould","SCRAP","2018-01-07 11:20:00","2018-01-07 11:25:00",0
16776,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:20:00","2018-01-07 11:25:00",75
16777,"4x2 brick mould","PRODUCTION","2018-01-07 11:25:00","2018-01-07 11:30:00",2910
16778,"4x2 brick mould","SCRAP","2018-01-07 11:25:00","2018-01-07 11:30:00",102
16779,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:25:00","2018-01-07 11:30:00",91
16780,"2x2 brick mould","PRODUCTION","2018-01-07 11:25:00","2018-01-07 11:30:00",2728
16781,"2x2 brick mould","SCRAP","2018-01-07 11:25:00","2018-01-07 11:30:00",91
16782,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:25:00","2018-01-07 11:30:00",92
16783,"3x2 brick mould","PRODUCTION","2018-01-07 11:25:00","2018-01-07 11:30:00",0
16784,"3x2 brick mould","SCRAP","2018-01-07 11:25:00","2018-01-07 11:30:00",0
16785,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:25:00","2018-01-07 11:30:00",78
16786,"4x2 brick mould","PRODUCTION","2018-01-07 11:30:00","2018-01-07 11:35:00",3129
16787,"4x2 brick mould","SCRAP","2018-01-07 11:30:00","2018-01-07 11:35:00",48
16788,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:30:00","2018-01-07 11:35:00",79
16789,"2x2 brick mould","PRODUCTION","2018-01-07 11:30:00","2018-01-07 11:35:00",2949
16790,"2x2 brick mould","SCRAP","2018-01-07 11:30:00","2018-01-07 11:35:00",41
16791,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:30:00","2018-01-07 11:35:00",87
16792,"3x2 brick mould","PRODUCTION","2018-01-07 11:30:00","2018-01-07 11:35:00",2898
16793,"3x2 brick mould","SCRAP","2018-01-07 11:30:00","2018-01-07 11:35:00",105
16794,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:30:00","2018-01-07 11:35:00",80
16795,"4x2 brick mould","PRODUCTION","2018-01-07 11:35:00","2018-01-07 11:40:00",3089
16796,"4x2 brick mould","SCRAP","2018-01-07 11:35:00","2018-01-07 11:40:00",49
16797,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:35:00","2018-01-07 11:40:00",79
16798,"2x2 brick mould","PRODUCTION","2018-01-07 11:35:00","2018-01-07 11:40:00",2276
16799,"2x2 brick mould","SCRAP","2018-01-07 11:35:00","2018-01-07 11:40:00",89
16800,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:35:00","2018-01-07 11:40:00",81
16801,"3x2 brick mould","PRODUCTION","2018-01-07 11:35:00","2018-01-07 11:40:00",0
16802,"3x2 brick mould","SCRAP","2018-01-07 11:35:00","2018-01-07 11:40:00",0
16803,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:35:00","2018-01-07 11:40:00",83
16804,"4x2 brick mould","PRODUCTION","2018-01-07 11:40:00","2018-01-07 11:45:00",2036
16805,"4x2 brick mould","SCRAP","2018-01-07 11:40:00","2018-01-07 11:45:00",95
16806,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:40:00","2018-01-07 11:45:00",86
16807,"2x2 brick mould","PRODUCTION","2018-01-07 11:40:00","2018-01-07 11:45:00",2286
16808,"2x2 brick mould","SCRAP","2018-01-07 11:40:00","2018-01-07 11:45:00",58
16809,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:40:00","2018-01-07 11:45:00",96
16810,"3x2 brick mould","PRODUCTION","2018-01-07 11:40:00","2018-01-07 11:45:00",2837
16811,"3x2 brick mould","SCRAP","2018-01-07 11:40:00","2018-01-07 11:45:00",68
16812,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:40:00","2018-01-07 11:45:00",79
16813,"4x2 brick mould","PRODUCTION","2018-01-07 11:45:00","2018-01-07 11:50:00",0
16814,"4x2 brick mould","SCRAP","2018-01-07 11:45:00","2018-01-07 11:50:00",0
16815,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:45:00","2018-01-07 11:50:00",76
16816,"2x2 brick mould","PRODUCTION","2018-01-07 11:45:00","2018-01-07 11:50:00",2021
16817,"2x2 brick mould","SCRAP","2018-01-07 11:45:00","2018-01-07 11:50:00",94
16818,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:45:00","2018-01-07 11:50:00",78
16819,"3x2 brick mould","PRODUCTION","2018-01-07 11:45:00","2018-01-07 11:50:00",0
16820,"3x2 brick mould","SCRAP","2018-01-07 11:45:00","2018-01-07 11:50:00",0
16821,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:45:00","2018-01-07 11:50:00",79
16822,"4x2 brick mould","PRODUCTION","2018-01-07 11:50:00","2018-01-07 11:55:00",2985
16823,"4x2 brick mould","SCRAP","2018-01-07 11:50:00","2018-01-07 11:55:00",58
16824,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:50:00","2018-01-07 11:55:00",77
16825,"2x2 brick mould","PRODUCTION","2018-01-07 11:50:00","2018-01-07 11:55:00",2772
16826,"2x2 brick mould","SCRAP","2018-01-07 11:50:00","2018-01-07 11:55:00",81
16827,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:50:00","2018-01-07 11:55:00",85
16828,"3x2 brick mould","PRODUCTION","2018-01-07 11:50:00","2018-01-07 11:55:00",2348
16829,"3x2 brick mould","SCRAP","2018-01-07 11:50:00","2018-01-07 11:55:00",125
16830,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:50:00","2018-01-07 11:55:00",78
16831,"4x2 brick mould","PRODUCTION","2018-01-07 11:55:00","2018-01-07 12:00:00",2424
16832,"4x2 brick mould","SCRAP","2018-01-07 11:55:00","2018-01-07 12:00:00",122
16833,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 11:55:00","2018-01-07 12:00:00",76
16834,"2x2 brick mould","PRODUCTION","2018-01-07 11:55:00","2018-01-07 12:00:00",2930
16835,"2x2 brick mould","SCRAP","2018-01-07 11:55:00","2018-01-07 12:00:00",60
16836,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 11:55:00","2018-01-07 12:00:00",89
16837,"3x2 brick mould","PRODUCTION","2018-01-07 11:55:00","2018-01-07 12:00:00",2414
16838,"3x2 brick mould","SCRAP","2018-01-07 11:55:00","2018-01-07 12:00:00",41
16839,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 11:55:00","2018-01-07 12:00:00",75
16840,"4x2 brick mould","PRODUCTION","2018-01-07 12:00:00","2018-01-07 12:05:00",0
16841,"4x2 brick mould","SCRAP","2018-01-07 12:00:00","2018-01-07 12:05:00",0
16842,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:00:00","2018-01-07 12:05:00",80
16843,"2x2 brick mould","PRODUCTION","2018-01-07 12:00:00","2018-01-07 12:05:00",2073
16844,"2x2 brick mould","SCRAP","2018-01-07 12:00:00","2018-01-07 12:05:00",44
16845,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:00:00","2018-01-07 12:05:00",84
16846,"3x2 brick mould","PRODUCTION","2018-01-07 12:00:00","2018-01-07 12:05:00",2754
16847,"3x2 brick mould","SCRAP","2018-01-07 12:00:00","2018-01-07 12:05:00",88
16848,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:00:00","2018-01-07 12:05:00",80
16849,"4x2 brick mould","PRODUCTION","2018-01-07 12:05:00","2018-01-07 12:10:00",2262
16850,"4x2 brick mould","SCRAP","2018-01-07 12:05:00","2018-01-07 12:10:00",98
16851,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:05:00","2018-01-07 12:10:00",78
16852,"2x2 brick mould","PRODUCTION","2018-01-07 12:05:00","2018-01-07 12:10:00",0
16853,"2x2 brick mould","SCRAP","2018-01-07 12:05:00","2018-01-07 12:10:00",0
16854,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:05:00","2018-01-07 12:10:00",82
16855,"3x2 brick mould","PRODUCTION","2018-01-07 12:05:00","2018-01-07 12:10:00",2200
16856,"3x2 brick mould","SCRAP","2018-01-07 12:05:00","2018-01-07 12:10:00",122
16857,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:05:00","2018-01-07 12:10:00",78
16858,"4x2 brick mould","PRODUCTION","2018-01-07 12:10:00","2018-01-07 12:15:00",3040
16859,"4x2 brick mould","SCRAP","2018-01-07 12:10:00","2018-01-07 12:15:00",65
16860,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:10:00","2018-01-07 12:15:00",84
16861,"2x2 brick mould","PRODUCTION","2018-01-07 12:10:00","2018-01-07 12:15:00",0
16862,"2x2 brick mould","SCRAP","2018-01-07 12:10:00","2018-01-07 12:15:00",0
16863,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:10:00","2018-01-07 12:15:00",86
16864,"3x2 brick mould","PRODUCTION","2018-01-07 12:10:00","2018-01-07 12:15:00",2094
16865,"3x2 brick mould","SCRAP","2018-01-07 12:10:00","2018-01-07 12:15:00",65
16866,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:10:00","2018-01-07 12:15:00",79
16867,"4x2 brick mould","PRODUCTION","2018-01-07 12:15:00","2018-01-07 12:20:00",2771
16868,"4x2 brick mould","SCRAP","2018-01-07 12:15:00","2018-01-07 12:20:00",78
16869,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:15:00","2018-01-07 12:20:00",79
16870,"2x2 brick mould","PRODUCTION","2018-01-07 12:15:00","2018-01-07 12:20:00",2876
16871,"2x2 brick mould","SCRAP","2018-01-07 12:15:00","2018-01-07 12:20:00",118
16872,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:15:00","2018-01-07 12:20:00",79
16873,"3x2 brick mould","PRODUCTION","2018-01-07 12:15:00","2018-01-07 12:20:00",2684
16874,"3x2 brick mould","SCRAP","2018-01-07 12:15:00","2018-01-07 12:20:00",84
16875,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:15:00","2018-01-07 12:20:00",77
16876,"4x2 brick mould","PRODUCTION","2018-01-07 12:20:00","2018-01-07 12:25:00",2379
16877,"4x2 brick mould","SCRAP","2018-01-07 12:20:00","2018-01-07 12:25:00",126
16878,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:20:00","2018-01-07 12:25:00",96
16879,"2x2 brick mould","PRODUCTION","2018-01-07 12:20:00","2018-01-07 12:25:00",2214
16880,"2x2 brick mould","SCRAP","2018-01-07 12:20:00","2018-01-07 12:25:00",137
16881,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:20:00","2018-01-07 12:25:00",78
16882,"3x2 brick mould","PRODUCTION","2018-01-07 12:20:00","2018-01-07 12:25:00",2100
16883,"3x2 brick mould","SCRAP","2018-01-07 12:20:00","2018-01-07 12:25:00",84
16884,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:20:00","2018-01-07 12:25:00",76
16885,"4x2 brick mould","PRODUCTION","2018-01-07 12:25:00","2018-01-07 12:30:00",0
16886,"4x2 brick mould","SCRAP","2018-01-07 12:25:00","2018-01-07 12:30:00",0
16887,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:25:00","2018-01-07 12:30:00",79
16888,"2x2 brick mould","PRODUCTION","2018-01-07 12:25:00","2018-01-07 12:30:00",2854
16889,"2x2 brick mould","SCRAP","2018-01-07 12:25:00","2018-01-07 12:30:00",130
16890,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:25:00","2018-01-07 12:30:00",76
16891,"3x2 brick mould","PRODUCTION","2018-01-07 12:25:00","2018-01-07 12:30:00",2201
16892,"3x2 brick mould","SCRAP","2018-01-07 12:25:00","2018-01-07 12:30:00",102
16893,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:25:00","2018-01-07 12:30:00",79
16894,"4x2 brick mould","PRODUCTION","2018-01-07 12:30:00","2018-01-07 12:35:00",2585
16895,"4x2 brick mould","SCRAP","2018-01-07 12:30:00","2018-01-07 12:35:00",124
16896,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:30:00","2018-01-07 12:35:00",77
16897,"2x2 brick mould","PRODUCTION","2018-01-07 12:30:00","2018-01-07 12:35:00",2716
16898,"2x2 brick mould","SCRAP","2018-01-07 12:30:00","2018-01-07 12:35:00",95
16899,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:30:00","2018-01-07 12:35:00",81
16900,"3x2 brick mould","PRODUCTION","2018-01-07 12:30:00","2018-01-07 12:35:00",2013
16901,"3x2 brick mould","SCRAP","2018-01-07 12:30:00","2018-01-07 12:35:00",90
16902,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:30:00","2018-01-07 12:35:00",91
16903,"4x2 brick mould","PRODUCTION","2018-01-07 12:35:00","2018-01-07 12:40:00",2036
16904,"4x2 brick mould","SCRAP","2018-01-07 12:35:00","2018-01-07 12:40:00",109
16905,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:35:00","2018-01-07 12:40:00",78
16906,"2x2 brick mould","PRODUCTION","2018-01-07 12:35:00","2018-01-07 12:40:00",2234
16907,"2x2 brick mould","SCRAP","2018-01-07 12:35:00","2018-01-07 12:40:00",49
16908,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:35:00","2018-01-07 12:40:00",86
16909,"3x2 brick mould","PRODUCTION","2018-01-07 12:35:00","2018-01-07 12:40:00",3000
16910,"3x2 brick mould","SCRAP","2018-01-07 12:35:00","2018-01-07 12:40:00",89
16911,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:35:00","2018-01-07 12:40:00",83
16912,"4x2 brick mould","PRODUCTION","2018-01-07 12:40:00","2018-01-07 12:45:00",2638
16913,"4x2 brick mould","SCRAP","2018-01-07 12:40:00","2018-01-07 12:45:00",40
16914,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:40:00","2018-01-07 12:45:00",80
16915,"2x2 brick mould","PRODUCTION","2018-01-07 12:40:00","2018-01-07 12:45:00",2650
16916,"2x2 brick mould","SCRAP","2018-01-07 12:40:00","2018-01-07 12:45:00",120
16917,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:40:00","2018-01-07 12:45:00",78
16918,"3x2 brick mould","PRODUCTION","2018-01-07 12:40:00","2018-01-07 12:45:00",3179
16919,"3x2 brick mould","SCRAP","2018-01-07 12:40:00","2018-01-07 12:45:00",70
16920,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:40:00","2018-01-07 12:45:00",79
16921,"4x2 brick mould","PRODUCTION","2018-01-07 12:45:00","2018-01-07 12:50:00",2223
16922,"4x2 brick mould","SCRAP","2018-01-07 12:45:00","2018-01-07 12:50:00",118
16923,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:45:00","2018-01-07 12:50:00",75
16924,"2x2 brick mould","PRODUCTION","2018-01-07 12:45:00","2018-01-07 12:50:00",3119
16925,"2x2 brick mould","SCRAP","2018-01-07 12:45:00","2018-01-07 12:50:00",40
16926,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:45:00","2018-01-07 12:50:00",78
16927,"3x2 brick mould","PRODUCTION","2018-01-07 12:45:00","2018-01-07 12:50:00",2158
16928,"3x2 brick mould","SCRAP","2018-01-07 12:45:00","2018-01-07 12:50:00",47
16929,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:45:00","2018-01-07 12:50:00",78
16930,"4x2 brick mould","PRODUCTION","2018-01-07 12:50:00","2018-01-07 12:55:00",2265
16931,"4x2 brick mould","SCRAP","2018-01-07 12:50:00","2018-01-07 12:55:00",127
16932,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:50:00","2018-01-07 12:55:00",98
16933,"2x2 brick mould","PRODUCTION","2018-01-07 12:50:00","2018-01-07 12:55:00",0
16934,"2x2 brick mould","SCRAP","2018-01-07 12:50:00","2018-01-07 12:55:00",0
16935,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:50:00","2018-01-07 12:55:00",76
16936,"3x2 brick mould","PRODUCTION","2018-01-07 12:50:00","2018-01-07 12:55:00",2105
16937,"3x2 brick mould","SCRAP","2018-01-07 12:50:00","2018-01-07 12:55:00",96
16938,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:50:00","2018-01-07 12:55:00",79
16939,"4x2 brick mould","PRODUCTION","2018-01-07 12:55:00","2018-01-07 13:00:00",0
16940,"4x2 brick mould","SCRAP","2018-01-07 12:55:00","2018-01-07 13:00:00",0
16941,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 12:55:00","2018-01-07 13:00:00",75
16942,"2x2 brick mould","PRODUCTION","2018-01-07 12:55:00","2018-01-07 13:00:00",0
16943,"2x2 brick mould","SCRAP","2018-01-07 12:55:00","2018-01-07 13:00:00",0
16944,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 12:55:00","2018-01-07 13:00:00",79
16945,"3x2 brick mould","PRODUCTION","2018-01-07 12:55:00","2018-01-07 13:00:00",0
16946,"3x2 brick mould","SCRAP","2018-01-07 12:55:00","2018-01-07 13:00:00",0
16947,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 12:55:00","2018-01-07 13:00:00",89
16948,"4x2 brick mould","PRODUCTION","2018-01-07 13:00:00","2018-01-07 13:05:00",2295
16949,"4x2 brick mould","SCRAP","2018-01-07 13:00:00","2018-01-07 13:05:00",44
16950,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 13:00:00","2018-01-07 13:05:00",78
16951,"2x2 brick mould","PRODUCTION","2018-01-07 13:00:00","2018-01-07 13:05:00",2696
16952,"2x2 brick mould","SCRAP","2018-01-07 13:00:00","2018-01-07 13:05:00",42
16953,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 13:00:00","2018-01-07 13:05:00",79
16954,"3x2 brick mould","PRODUCTION","2018-01-07 13:00:00","2018-01-07 13:05:00",2694
16955,"3x2 brick mould","SCRAP","2018-01-07 13:00:00","2018-01-07 13:05:00",80
16956,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 13:00:00","2018-01-07 13:05:00",79
16957,"4x2 brick mould","PRODUCTION","2018-01-07 13:05:00","2018-01-07 13:10:00",0
16958,"4x2 brick mould","SCRAP","2018-01-07 13:05:00","2018-01-07 13:10:00",0
16959,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 13:05:00","2018-01-07 13:10:00",78
16960,"2x2 brick mould","PRODUCTION","2018-01-07 13:05:00","2018-01-07 13:10:00",2805
16961,"2x2 brick mould","SCRAP","2018-01-07 13:05:00","2018-01-07 13:10:00",118
16962,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 13:05:00","2018-01-07 13:10:00",84
16963,"3x2 brick mould","PRODUCTION","2018-01-07 13:05:00","2018-01-07 13:10:00",2697
16964,"3x2 brick mould","SCRAP","2018-01-07 13:05:00","2018-01-07 13:10:00",87
16965,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 13:05:00","2018-01-07 13:10:00",79
16966,"4x2 brick mould","PRODUCTION","2018-01-07 13:10:00","2018-01-07 13:15:00",0
16967,"4x2 brick mould","SCRAP","2018-01-07 13:10:00","2018-01-07 13:15:00",0
16968,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 13:10:00","2018-01-07 13:15:00",81
16969,"2x2 brick mould","PRODUCTION","2018-01-07 13:10:00","2018-01-07 13:15:00",2112
16970,"2x2 brick mould","SCRAP","2018-01-07 13:10:00","2018-01-07 13:15:00",137
16971,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 13:10:00","2018-01-07 13:15:00",78
16972,"3x2 brick mould","PRODUCTION","2018-01-07 13:10:00","2018-01-07 13:15:00",2667
16973,"3x2 brick mould","SCRAP","2018-01-07 13:10:00","2018-01-07 13:15:00",114
16974,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 13:10:00","2018-01-07 13:15:00",86
16975,"4x2 brick mould","PRODUCTION","2018-01-07 13:15:00","2018-01-07 13:20:00",0
16976,"4x2 brick mould","SCRAP","2018-01-07 13:15:00","2018-01-07 13:20:00",0
16977,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 13:15:00","2018-01-07 13:20:00",78
16978,"2x2 brick mould","PRODUCTION","2018-01-07 13:15:00","2018-01-07 13:20:00",2114
16979,"2x2 brick mould","SCRAP","2018-01-07 13:15:00","2018-01-07 13:20:00",127
16980,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 13:15:00","2018-01-07 13:20:00",92
16981,"3x2 brick mould","PRODUCTION","2018-01-07 13:15:00","2018-01-07 13:20:00",2753
16982,"3x2 brick mould","SCRAP","2018-01-07 13:15:00","2018-01-07 13:20:00",105
16983,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 13:15:00","2018-01-07 13:20:00",94
16984,"4x2 brick mould","PRODUCTION","2018-01-07 13:20:00","2018-01-07 13:25:00",2808
16985,"4x2 brick mould","SCRAP","2018-01-07 13:20:00","2018-01-07 13:25:00",90
16986,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 13:20:00","2018-01-07 13:25:00",75
16987,"2x2 brick mould","PRODUCTION","2018-01-07 13:20:00","2018-01-07 13:25:00",2999
16988,"2x2 brick mould","SCRAP","2018-01-07 13:20:00","2018-01-07 13:25:00",85
16989,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 13:20:00","2018-01-07 13:25:00",79
16990,"3x2 brick mould","PRODUCTION","2018-01-07 13:20:00","2018-01-07 13:25:00",0
16991,"3x2 brick mould","SCRAP","2018-01-07 13:20:00","2018-01-07 13:25:00",0
16992,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 13:20:00","2018-01-07 13:25:00",83
16993,"4x2 brick mould","PRODUCTION","2018-01-07 13:25:00","2018-01-07 13:30:00",0
16994,"4x2 brick mould","SCRAP","2018-01-07 13:25:00","2018-01-07 13:30:00",0
16995,"4x2 brick mould","CORE TEMPERATURE","2018-01-07 13:25:00","2018-01-07 13:30:00",98
16996,"2x2 brick mould","PRODUCTION","2018-01-07 13:25:00","2018-01-07 13:30:00",2801
16997,"2x2 brick mould","SCRAP","2018-01-07 13:25:00","2018-01-07 13:30:00",136
16998,"2x2 brick mould","CORE TEMPERATURE","2018-01-07 13:25:00","2018-01-07 13:30:00",90
16999,"3x2 brick mould","PRODUCTION","2018-01-07 13:25:00","2018-01-07 13:30:00",2003
17000,"3x2 brick mould","SCRAP","2018-01-07 13:25:00","2018-01-07 13:30:00",120
17001,"3x2 brick mould","CORE TEMPERATURE","2018-01-07 13:25:00","2018-01-07 13:30:00",88
